relationship_id,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_family,relationship_subtype,outcome_space_id,outcome_subtype_a,outcome_subtype_b,entity_type_a,entity_type_b,stage_a,stage_b,candidate_a,candidate_b,party_a,party_b,team_a,team_b,validation_status,strategy_eligibility_status,strategy_family,mixed_subtype_reason,strategy_eligible_reason,rejection_reasons_json,strategy_exclusion_reasons_json,final_confidence
dbb06d0e3c89d56636e56b49f77fc571,559671,559692,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Zohran Mamdani,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
28151abeecb04b8cb68b4d5eab75cc1c,559677,559692,Will Hillary Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Hillary Clinton,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
f24596fb1ec1a83297a0862c02ff357e,559678,559692,Will Liz Cheney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Liz Cheney,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
9cbd03a0734a8d75a0b1b450e85203a4,559681,559692,Will LeBron James win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,LeBron James,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
b784416ed3192365346a0902d9d73c9d,559683,559692,Will George Clooney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,George Clooney,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
4871e4cd6ee664e30e46190db9475530,559684,559692,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Chelsea Clinton,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
eadd61d12be09cbdd90fc72eaef32a08,559686,559692,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Dwayne 'The Rock' Johnson,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
2001a82f88ffc8b2313b1fcdde2dec9c,559690,559692,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Kim Kardashian,Jasmine Crockett,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
9faaaf2f86fa9f07f52ab0d8104958bc,559692,559695,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Jasmine Crockett,James Talarico,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
bafa9186cf31c7b689dd1a21d6ad0ca7,561229,561251,Will JD Vance win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,JD Vance,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
650e8994dc7fe89d6e5b2002a4067ecf,561230,561251,Will Gavin Newsom win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Gavin Newsom,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
5dacef314ca1a59a7c76808cdfe90651,561231,561251,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Alexandria Ocasio-Cortez,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
9fd4f914809585de3830a93d6968c20b,561232,561251,Will Pete Buttigieg win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Pete Buttigieg,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
50f458ffd06ca3625e89fc3a3c90514b,561233,561251,Will Josh Shapiro win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Josh Shapiro,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
a53d065bc5412fcee3bd8c731f3de911,561234,561251,Will Marco Rubio win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Marco Rubio,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
052292ad6f81d1a7c296d2df4fb09343,561238,561251,Will Glenn Youngkin win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Glenn Youngkin,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
da3636d4f58fda530cdb0757e05669aa,561239,561251,Will Kamala Harris win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Kamala Harris,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
de90120a8d591983a1617bd1111c7e06,559664,559681,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 Democratic presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_democrats_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Raphael Warnock,LeBron James,Democrats,Democrats,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
1aefabf4228fe797ec77e4ac83a57065,561241,561251,Will JB Pritzker win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,JB Pritzker,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
73b568d11158e53faec8caf0e2cdf55a,561242,561251,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Tulsi Gabbard,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
f16b286c7668dc8d9caa300fb077e23c,561243,561251,Will Donald Trump win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Donald Trump,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
316c0695445f864cd8788318b966d150,561244,561251,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Donald Trump Jr.,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
9480eade30bc748de69d78c0a3dab462,561245,561251,Will Nikki Haley win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Nikki Haley,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
029ac0b26fa560f6a5ab22168aa097b1,561246,561251,Will Ron DeSantis win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Ron DeSantis,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
b80c1c6747f94c0280c6121bbbe39564,561247,561251,Will Tim Walz win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,Tim Walz,LeBron James,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
fbfd29cc5348eba4ab67e0ecbb76f38f,561251,561255,Will LeBron James win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,LeBron James,Ivanka Trump,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
600618900fcfc4302dc7783dfdf660db,561251,561256,Will LeBron James win the 2028 US Presidential Election?,Will Zohran Mamdani win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,LeBron James,Zohran Mamdani,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
5206932d84e00b5a6f9fd87712429efa,561251,561257,Will LeBron James win the 2028 US Presidential Election?,Will Michelle Obama win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,LeBron James,Michelle Obama,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
fc773a65a96f89af2ea711acb0730966,561251,561258,Will LeBron James win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,LeBron James,Jamie Dimon,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
5cddd9684d4012082e707a37a97c1d9c,561251,561259,Will LeBron James win the 2028 US Presidential Election?,Will Ro Khanna win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,LeBron James,Ro Khanna,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
c454c72d5beb57de9f7966c60228b857,561251,561260,Will LeBron James win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 US Presidential Election?,mutually_exclusive_category,mutual_exclusion,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,candidate_winner_same_election,candidate_winner_same_election,candidate,candidate,general_election,general_election,LeBron James,Thomas Massie,,,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
288069da0e7d24e28d6aea2fbb140c26,561977,561978,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Glenn Youngkin,Donald Trump Jr.,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
4de5aca3b05b10a7780ef47f60bf2605,561978,561979,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ron DeSantis win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Ron DeSantis,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
dbfbd6d6b3ae1f463a044ffaf6b38927,561978,561980,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Nikki Haley win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Nikki Haley,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
20878771e91b87f615499925f6d0cfb5,561978,561981,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Vivek Ramaswamy,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
04a26c6936cf30dee6ee9ff645c8f67d,561978,561986,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Byron Donalds win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Byron Donalds,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
7cc72317fe9f0961e23842b957569a1e,561978,561987,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Elise Stefanik win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Elise Stefanik,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
98bf13832da606e84803eda9bd798847,561978,561988,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Josh Hawley,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
5533a25c7318afe36099443776d4ed15,561978,561989,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Ted Cruz,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
46bd090fbb166328d12a0de66e9d6b77,561978,561990,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Elon Musk win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Elon Musk,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
8e4d7ddd0af60f845a0ee3b0f9f93afa,561978,561991,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Matt Gaetz win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Matt Gaetz,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
b6a1029b036308218a6c66885debcd8e,561978,561992,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Katie Britt,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
9b3da1c88ffe97d4ae23fac6847ef2a2,561978,561993,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will John Thune win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,John Thune,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
d83a7f2081d9ec5b724374956d45a746,561978,562000,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Rand Paul,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
7ed3f289d33f5a7108e068f122255519,561978,562001,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Steve Bannon,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
0ccf1b01796cc73bb7619cfe1ab84f76,561978,562004,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,mutually_exclusive_category,mutual_exclusion,candidate_wins_nomination,2028_republicans_presidential_nomination,candidate_wins_nomination,candidate_wins_nomination,candidate,candidate,nomination,nomination,Donald Trump Jr.,Marjorie Taylor Greene,Republicans,Republicans,,,accepted,eligible,pairwise_mutual_exclusion,,same outcome subtype/stage/scope with different options,[],[],0.7
