relationship_id,market_id_a,market_id_b,type,family,status,strategy_eligibility,question_a,question_b,final_confidence,entity_score,time_score,threshold,candidate_a,candidate_b,shared_event
ca5e0568d88d8605a101fc658242c8ad,559664,559684,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Chelsea Clinton,2028_democratic_presidential_nomination
7438ea39d26c0db70da672b8ac9a40ee,559664,559686,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Dwayne 'The Rock' Johnson,2028_democratic_presidential_nomination
af68d0af70b54b60f50e5393ce03a3a5,559664,559690,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Kim Kardashian,2028_democratic_presidential_nomination
0fcbe59d2ac276232bbc27a7f804b8de,559664,559695,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,James Talarico,2028_democratic_presidential_nomination
859bc13ab36f7fca964f0ea61522074c,559666,559692,mutually_exclusive_category,category,accepted,eligible,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Tim Walz,Jasmine Crockett,2028_democratic_presidential_nomination
5134e660bb5820009f39cbcc77b7a862,559667,559692,mutually_exclusive_category,category,accepted,eligible,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Michelle Obama,Jasmine Crockett,2028_democratic_presidential_nomination
05048c6a01073b8d2448433c13af79da,559669,559692,mutually_exclusive_category,category,accepted,eligible,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Rahm Emanuel,Jasmine Crockett,2028_democratic_presidential_nomination
dbb06d0e3c89d56636e56b49f77fc571,559671,559692,mutually_exclusive_category,category,accepted,eligible,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Zohran Mamdani,Jasmine Crockett,2028_democratic_presidential_nomination
28151abeecb04b8cb68b4d5eab75cc1c,559677,559692,mutually_exclusive_category,category,accepted,eligible,Will Hillary Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Hillary Clinton,Jasmine Crockett,2028_democratic_presidential_nomination
f24596fb1ec1a83297a0862c02ff357e,559678,559692,mutually_exclusive_category,category,accepted,eligible,Will Liz Cheney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Liz Cheney,Jasmine Crockett,2028_democratic_presidential_nomination
9cbd03a0734a8d75a0b1b450e85203a4,559681,559692,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,LeBron James,Jasmine Crockett,2028_democratic_presidential_nomination
b784416ed3192365346a0902d9d73c9d,559683,559692,mutually_exclusive_category,category,accepted,eligible,Will George Clooney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,George Clooney,Jasmine Crockett,2028_democratic_presidential_nomination
4871e4cd6ee664e30e46190db9475530,559684,559692,mutually_exclusive_category,category,accepted,eligible,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Chelsea Clinton,Jasmine Crockett,2028_democratic_presidential_nomination
eadd61d12be09cbdd90fc72eaef32a08,559686,559692,mutually_exclusive_category,category,accepted,eligible,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Dwayne 'The Rock' Johnson,Jasmine Crockett,2028_democratic_presidential_nomination
2001a82f88ffc8b2313b1fcdde2dec9c,559690,559692,mutually_exclusive_category,category,accepted,eligible,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Kim Kardashian,Jasmine Crockett,2028_democratic_presidential_nomination
9faaaf2f86fa9f07f52ab0d8104958bc,559692,559695,mutually_exclusive_category,category,accepted,eligible,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Jasmine Crockett,James Talarico,2028_democratic_presidential_nomination
1f57c90f3d265252d152a98d79a6c982,561975,561978,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Marco Rubio,Donald Trump Jr.,2028_republican_presidential_nomination
c99e01a5f51a2eb631e267c0b5a60184,561975,561979,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Ron DeSantis win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Marco Rubio,Ron DeSantis,2028_republican_presidential_nomination
3390e576f42d6e973d3aab00b4ef4870,561975,561981,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Marco Rubio,Vivek Ramaswamy,2028_republican_presidential_nomination
dfe748e0ba04dccf03fbe9c790d9675d,561975,561988,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Marco Rubio,Josh Hawley,2028_republican_presidential_nomination
1e41dc176e66abaf6ca5ef0174d021bc,561975,562000,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Marco Rubio,Rand Paul,2028_republican_presidential_nomination
288069da0e7d24e28d6aea2fbb140c26,561977,561978,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Glenn Youngkin,Donald Trump Jr.,2028_republican_presidential_nomination
f579f734c0460591d13732f90c2d118e,561977,561979,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Ron DeSantis win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Glenn Youngkin,Ron DeSantis,2028_republican_presidential_nomination
c915a1125c8be611b170bb8d890c019d,561977,561981,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Glenn Youngkin,Vivek Ramaswamy,2028_republican_presidential_nomination
82b3ffdcaffacb0fa89ae50662e34535,561977,561988,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Glenn Youngkin,Josh Hawley,2028_republican_presidential_nomination
912bed955c0e2c572adf315d2cbb398a,561977,562000,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Glenn Youngkin,Rand Paul,2028_republican_presidential_nomination
dbfbd6d6b3ae1f463a044ffaf6b38927,561978,561980,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Nikki Haley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Nikki Haley,2028_republican_presidential_nomination
04a26c6936cf30dee6ee9ff645c8f67d,561978,561986,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Byron Donalds win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Byron Donalds,2028_republican_presidential_nomination
7cc72317fe9f0961e23842b957569a1e,561978,561987,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Elise Stefanik win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Elise Stefanik,2028_republican_presidential_nomination
5533a25c7318afe36099443776d4ed15,561978,561989,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Ted Cruz,2028_republican_presidential_nomination
46bd090fbb166328d12a0de66e9d6b77,561978,561990,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Elon Musk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Elon Musk,2028_republican_presidential_nomination
8e4d7ddd0af60f845a0ee3b0f9f93afa,561978,561991,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Matt Gaetz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Matt Gaetz,2028_republican_presidential_nomination
b6a1029b036308218a6c66885debcd8e,561978,561992,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Katie Britt,2028_republican_presidential_nomination
9b3da1c88ffe97d4ae23fac6847ef2a2,561978,561993,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will John Thune win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,John Thune,2028_republican_presidential_nomination
0f3d64dd611bfb54cf1bcde2cc9a14e6,561978,561998,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ivanka Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Ivanka Trump,2028_republican_presidential_nomination
626abcf503659d6e7f07580d32037459,561978,561999,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Tom Brady win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr.,Tom Brady,2028_republican_presidential_nomination
004edb906cd82dc162edf89cee126f73,561981,561998,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Ivanka Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Ivanka Trump,2028_republican_presidential_nomination
f7065b061a012b894c8e53c43d0dcf95,561981,561999,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Tom Brady win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Tom Brady,2028_republican_presidential_nomination
26716f9df134d0fb4b9681685a247d1f,561981,562001,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Steve Bannon,2028_republican_presidential_nomination
910b210ab3d22741843ecc8458737ba8,561981,562002,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Erika Kirk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Erika Kirk,2028_republican_presidential_nomination
e0f5bce0bc45e263b9021b5152e5e998,561981,562003,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Kim Kardashian,2028_republican_presidential_nomination
0a9aaf502f979be57e6cde57b21cb310,561981,562004,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Marjorie Taylor Greene,2028_republican_presidential_nomination
17a18e324ab3112c838d32d0708ea82a,561981,562005,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Thomas Massie,2028_republican_presidential_nomination
a3f335ad9b5636e176a07583517f278f,561981,562006,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Eric Trump,2028_republican_presidential_nomination
a956bff507eaa7e9f0e4592e71b7a0ea,561981,562007,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Joe Kent,2028_republican_presidential_nomination
4e768528c1ce178f5e4576bd9f36a626,561981,562008,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Pete Hegseth,2028_republican_presidential_nomination
f45a560090dff682f65da898935844e4,561986,561988,mutually_exclusive_category,category,accepted,eligible,Will Byron Donalds win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Byron Donalds,Josh Hawley,2028_republican_presidential_nomination
b773b91cec499c82a96460e40a386fb2,561986,562000,mutually_exclusive_category,category,accepted,eligible,Will Byron Donalds win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Byron Donalds,Rand Paul,2028_republican_presidential_nomination
dccc3f38eb9753227c6eb61fb0ed267b,561987,561988,mutually_exclusive_category,category,accepted,eligible,Will Elise Stefanik win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Elise Stefanik,Josh Hawley,2028_republican_presidential_nomination
13844873b6f99e2f50164b66af55fb06,561987,562000,mutually_exclusive_category,category,accepted,eligible,Will Elise Stefanik win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Elise Stefanik,Rand Paul,2028_republican_presidential_nomination
9159ba60c34ac0756cfe0e236cc81374,561988,561989,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Ted Cruz,2028_republican_presidential_nomination
4c58e14486aa2619af95debfd5dd58f7,561988,561990,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Elon Musk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Elon Musk,2028_republican_presidential_nomination
12a3f906d79fe960fb75ea05a6de5996,561988,561991,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Matt Gaetz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Matt Gaetz,2028_republican_presidential_nomination
e9ecebcb57186e409861d2aff93d9e0a,561988,561992,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Katie Britt,2028_republican_presidential_nomination
fc10c005ebca4a7e9764c4c31564edd8,561988,562004,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Marjorie Taylor Greene,2028_republican_presidential_nomination
323965116e8c42033dcd0716942f049d,561988,562005,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Thomas Massie,2028_republican_presidential_nomination
f8a572567a700200211df6ffcbf8e90c,561991,562000,mutually_exclusive_category,category,accepted,eligible,Will Matt Gaetz win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Matt Gaetz,Rand Paul,2028_republican_presidential_nomination
cda49bcf8294142f097cf2dc053a85aa,561992,562000,mutually_exclusive_category,category,accepted,eligible,Will Katie Britt win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Katie Britt,Rand Paul,2028_republican_presidential_nomination
8be240036dcd3c173f26e396f5846cdd,561993,562000,mutually_exclusive_category,category,accepted,eligible,Will John Thune win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,John Thune,Rand Paul,2028_republican_presidential_nomination
f6c05225554e4013586fea6d678b61af,561998,562000,mutually_exclusive_category,category,accepted,eligible,Will Ivanka Trump win the 2028 Republican presidential nomination?,Will Rand Paul win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ivanka Trump,Rand Paul,2028_republican_presidential_nomination
51b3cddb1a796e05bc0cba6bde43fb8d,562000,562001,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Steve Bannon,2028_republican_presidential_nomination
76450c1c04796276f07c8098e87009da,562000,562003,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Kim Kardashian,2028_republican_presidential_nomination
2108458a103b27e4bdd8a2775cb51720,562000,562005,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Thomas Massie,2028_republican_presidential_nomination
fb092bbf293a16dd9e5aeb94df34e60d,562000,562006,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Eric Trump,2028_republican_presidential_nomination
8dbf3037f63e680f64d63fe59ad7f2e7,562000,562007,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Joe Kent,2028_republican_presidential_nomination
b22d17780f4040b7473057ebbb7b7957,562000,562008,mutually_exclusive_category,category,accepted,eligible,Will Rand Paul win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Rand Paul,Pete Hegseth,2028_republican_presidential_nomination
616d82b1fcfad3a3efb8b320eb80ac7e,561988,561999,mutually_exclusive_category,category,accepted,eligible,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Tom Brady win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Josh Hawley,Tom Brady,2028_republican_presidential_nomination
e6e2b00c50e330126ce1691eceda4986,561981,561986,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Byron Donalds win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Vivek Ramaswamy,Byron Donalds,2028_republican_presidential_nomination
c1b64f72069985c617429040ee1425cf,559653,559663,mutually_exclusive_category,category,accepted,eligible,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Alexandria Ocasio-Cortez,J.B. Pritzker,2028_democratic_presidential_nomination
b758abf398df08350fe85b26c67b75f7,559653,559664,mutually_exclusive_category,category,accepted,eligible,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Alexandria Ocasio-Cortez,Raphael Warnock,2028_democratic_presidential_nomination
3e13314a2ef62bed3a348d3310b508d0,559653,559692,mutually_exclusive_category,category,accepted,eligible,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Alexandria Ocasio-Cortez,Jasmine Crockett,2028_democratic_presidential_nomination
db3dbe3ce71cc2ddd606fd5ba3ecd638,559655,559663,mutually_exclusive_category,category,accepted,eligible,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Josh Shapiro,J.B. Pritzker,2028_democratic_presidential_nomination
8cd6e97a0589e91f56f6ed3550c7bf56,561979,561999,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Tom Brady win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Ron DeSantis,Tom Brady,2028_republican_presidential_nomination
b09a627b3b7963d0764295d235d33bcc,559655,559664,mutually_exclusive_category,category,accepted,eligible,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Josh Shapiro,Raphael Warnock,2028_democratic_presidential_nomination
