blocker_category,blocker_reason,relationship_id,signal_ts_ms,space_id,strategy_family
infrastructure,coverage_below_threshold,05a8a6de1ed347bc95761f0755c4c213,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,07b51aedd6c947c1966f1050f4492020,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,158b394048214cf98f5dd01de910b7e5,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,1e5fe89f5fae4529925250ea268a0203,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,1e70113e334b4e268bc14d2e9fdb0c1a,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,22954b27387148319442b5bea14af002,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,249798026d864e199e0029bb5fa95ca0,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,24f0c37d8cb648c4b22465fb2604b5a3,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,32a183a5f9db47168ced10b1bc92096f,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,35f75b5ab5c04e4aafac9328bd0f391e,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,3818865339bf4184abef57af8cae1ed7,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,3c219542d6b043c3afa89cd3f1750665,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,3e2f117a690e42948ea1d977784e35cc,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,3e648d33fde64645915d1a8aa394eeeb,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,4a96f8f98e42455e8a64bb795010b0cc,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,51f467d7e6e244038776140bae55be94,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,5583e6f37d944bfdac28da9fe3134742,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,5ca584bdd38f41f1ba7cba5c880af3f8,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,5dc6e7df8a594d879edb1463cdbb6391,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,5f1f990965c44459b9dc34bada655a81,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,623dc813c1e742f6a9647d0edc82d0e0,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,68bc7b610115497889c1a9e80aee4da4,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,6bd3d5082488441990e1e60699d366d2,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,6c4298c465ab48a091e507fddd4572ba,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,7812997a3af14e64a209616a93c068a5,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,7fdd5809875d433eb641e5c23e355b82,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,7ffcac9e87be4ba0a859a3ed305ac8fa,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,80c9327fa0ac44e0b78dc86be0c33a73,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,8a140738b16e431dbea0e0bf3b183f8f,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,97e5bfb732f8489dbb70f4ee75dc3f81,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,9ae134d527f24466b1224799f47aeb7d,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,9dd4671a828c40e28978627b978ce10c,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,9ff74238a9eb4a8a9d4d3cdd65292d0f,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,a1bf98f08e244d6981be0f7f92bd3748,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,a28288b43ab446d09464e77f6b307b5a,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,a28e608125594f1bb63f29cbac6c3067,,2025_us_presidential_election_candidate_winner,mutual_exclusion
infrastructure,coverage_below_threshold,a2baa123f36148068287d44f359eab9a,,2025_us_presidential_election_candidate_winner,mutual_exclusion
